RANDOM ARRAY EXECUTION TIME----------------
Time taken to sort with BubbleSortPassPerItem: 1270 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 15981 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1280 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 15381 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 235 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 339 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 202 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 183 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 186 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 180 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 175 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 181 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 193 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 183 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 159 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 159 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 156 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 169 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 168 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 200 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 175 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 167 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 183 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 179 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 199 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 177 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 178 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 163 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 162 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 190 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 187 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 181 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 184 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 180 nanoseconds
Average time taken to sort with BubbleSortPassPerItem: 4372 nanoseconds
Average time taken to sort with BubbleSortUntilNoChange: 185 nanoseconds
Average time taken to sort with BubbleSortWhileNeeded: 7415 nanoseconds
SORTED ARRAY EXECUTION TIME----------------
Time taken to sort with BubbleSortPassPerItem: 784 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 880 nanoseconds
